Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,Compound,Positive,Negative,Neutral,Sentimento
7949,3,0,3,0,1,and get my self a bad bitch thats loyal and one hunnid,-0.6369,0.168,0.397,0.435,Negativo
3363,3,0,3,0,1,gociveix you egg spam bitch,-0.743,0.0,0.677,0.323,Negativo
14759,3,0,3,0,1,rt whalelookyhere trying to cat fish me like nuh uh bitch get in the back,-0.3182,0.13,0.197,0.674,Negativo
15608,3,0,3,0,1,rt if ive ever offended you im sorrythat youre a sensitive lil bitch,-0.7003,0.0,0.367,0.633,Negativo
17372,6,0,6,0,1,rt rbksteviej i love a bitch wit sum nice teeth n,0.4939,0.443,0.241,0.316,Positivo
3146,3,0,2,1,1,nig nog,0.0,0.0,0.0,1.0,Neutro
1441,3,0,3,0,1,im jakes,0.0,0.0,0.0,1.0,Neutro
12874,3,0,3,0,1,two bad bitches giving me head at the same dam time oldpics lol,-0.4939,0.241,0.343,0.417,Negativo
12805,6,0,5,1,1,lmao drake is on some bullshit with serena williams wallah she looks like a tranny,0.3818,0.302,0.179,0.519,Positivo
10460,3,1,2,0,1,i dog hoes not one but all hoes,0.0,0.0,0.0,1.0,Neutro
21674,3,0,3,0,1,subtweeting little bitch taking the high road,-0.5434,0.0,0.369,0.631,Negativo
6606,3,0,3,0,1,kiefferjason no the fuck its not bitch whats the real fucking address get that bitch out yo blood and tell me the address,0.1139,0.199,0.185,0.616,Positivo
6364,3,2,1,0,0,itsjaylaaa eat shit nigga bitch turd bag dick beetle,-0.8934,0.0,0.641,0.359,Negativo
12974,3,0,1,2,2,looks like a tool but is useful as a clay hammer fag hoppondis,0.1154,0.315,0.234,0.451,Positivo
19204,3,0,3,0,1,rt collegefession were putting long hard dicks down our throats the least you could do is lick a little pussy returnthefavor,-0.1027,0.0,0.069,0.931,Negativo
5659,3,0,3,0,1,alizahwi make yo bitch open her legs,-0.5859,0.0,0.388,0.612,Negativo
18269,9,0,9,0,1,rt tryhardtee get downstairs and play me im fifa bitch,-0.34,0.169,0.268,0.563,Negativo
14153,3,0,3,0,1,phaedra is gonna drop apollo like mariah did when da brat went to prison these hoes aint loyal,-0.6656,0.102,0.325,0.573,Negativo
15039,3,0,0,3,2,rt as a kid i listened to nas he showed me a new perspective coming from the ghetto like me same with pimp c,0.3612,0.116,0.0,0.884,Positivo
15111,3,0,3,0,1,rt commonwhitegiri send me snapchats from something i invited to you rude ass bitch,-0.8834,0.0,0.507,0.493,Negativo
18367,3,3,0,0,0,rt vatxn illegal alien is not a race its a crime muchomacho mcdonalds cspanwj wetbacks,-0.1901,0.163,0.206,0.63,Negativo
3531,3,0,3,0,1,iamkingrico nah id never ask a guy to ride down on a chick whats the use of getting him in trouble for a trashass bitch,-0.7845,0.0,0.294,0.706,Negativo
6413,3,0,3,0,1,sameeee bitch asss lol,-0.25,0.326,0.442,0.233,Negativo
8142,3,0,3,0,1,bad bitches is the only thing that i like,-0.7096,0.168,0.497,0.336,Negativo
23847,3,0,3,0,1,you know why we call life a bitch cuz she dont use no lube or nothin when she stick her big ole cock up your ass and fuck you raw,-0.8888,0.049,0.324,0.627,Negativo
1050,3,0,3,0,1,so the new wave is bitches wearing mini shovels on their,-0.5994,0.0,0.281,0.719,Negativo
3842,3,0,2,1,1,justkarahn yes u hoe,0.4019,0.574,0.0,0.426,Positivo
3595,3,0,3,0,1,imaasshole imtoomuch myassholesowet so you gon call me a nigger because of that fuck wrong with you,-0.8979,0.0,0.456,0.544,Negativo
665,3,0,2,1,1,youre being a cunt right now,-0.4939,0.0,0.444,0.556,Negativo
24104,3,0,3,0,1,big bitches be sayin why yo eyes all on my stomach bitch why yo stomach all in my eyes,-0.8271,0.0,0.312,0.688,Negativo
21978,3,0,3,0,1,the baddest bitch in the world followed me on ig today and started liking all my pics i aint even all that attractive so i know she catfish,0.2023,0.173,0.117,0.71,Positivo
20566,3,0,1,2,2,rt donquixtote he trash tbh startmikevike,0.0,0.0,0.0,1.0,Neutro
20039,3,0,3,0,1,rt manijeetwa you can ride for a nigga ya whole life new pussy fuck it up in one night,-0.5423,0.0,0.171,0.829,Negativo
11517,3,2,1,0,0,im already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah i just wanted to say youre a hoe,-0.5888,0.083,0.212,0.705,Negativo
9858,3,0,3,0,1,hahahaha im so happy that bitch just spilt all her coffee everywhere,0.1723,0.252,0.216,0.532,Positivo
19918,3,1,2,0,1,rt laceeybugg hedgebrandon youre such a queer,0.0,0.0,0.0,1.0,Neutro
9264,3,1,2,0,1,everyone that says letsmakeitawkward is a queer justmadeitawkward,0.0,0.0,0.0,1.0,Neutro
19953,3,0,3,0,1,rt and if you looking for my ill be on these bitches mind,-0.7717,0.0,0.379,0.621,Negativo
22643,3,0,2,1,1,thoughts of her were good from sight and the worst when she opened her mouthmoral of the story is they look sweet but these hoes sour bruh,0.1027,0.13,0.084,0.787,Positivo
17602,3,0,3,0,1,rt saucyjames go dumb bitch do your dumb dance,-0.886,0.0,0.634,0.366,Negativo
17295,3,0,1,2,2,rt plmpcess in the fashion world urban definitely means stolen from black people its ghetto on us and urban on them haha,0.3612,0.204,0.115,0.681,Positivo
281,3,0,3,0,1,withaprettyface bet not be no bitches kim bye,0.6167,0.456,0.0,0.544,Positivo
13621,3,0,3,0,1,nigga pee wee is a bitch,-0.5859,0.0,0.487,0.513,Negativo
16635,6,0,5,1,1,rt longestmonday i aint got no problem chicks goin on vacay to the states to be hoes just declare ya aids at the border when ya come back,0.4847,0.142,0.0,0.858,Positivo
10631,3,0,0,3,2,i got a uncle through marriage dude got hips like big momma i swear all the lil kids mock his walk and he dont even know it,-0.128,0.091,0.145,0.764,Negativo
3388,3,0,2,1,1,get it bc you called yourself a tool i called you a hoe bc hoes are tools hahahaha im so funny,0.5777,0.18,0.0,0.82,Positivo
1670,3,0,2,1,1,oomf a hoe hopper,0.0,0.0,0.0,1.0,Neutro
15904,3,0,3,0,1,rt hugmakeem im avoiding commitment because these hoes aint loyal,-0.33,0.179,0.34,0.481,Negativo
3884,6,2,4,0,1,kazatta your welcome my nig salute,0.4588,0.375,0.0,0.625,Positivo
17428,3,0,3,0,1,rt rarehiphoppic logic had me thinking nikki was a bad bitch,-0.8074,0.0,0.477,0.523,Negativo
9128,3,0,3,0,1,dudes stay trying to hit on someone elses bitch knowing they already taken,-0.5859,0.0,0.241,0.759,Negativo
16715,3,0,1,2,2,rt mtvuk directioners zaynmalik amp louistomlinson monkey around on set of stealmygirl video,0.0,0.0,0.0,1.0,Neutro
11087,3,0,3,0,1,i only fuck with bad bitches im stiff,-0.8979,0.0,0.732,0.268,Negativo
2697,3,2,1,0,0,bloggerboxing rianscalia pass the fosters faggot,-0.6597,0.0,0.468,0.532,Negativo
7065,3,1,2,0,1,protegykid i would reply with the red emoji but im not a nigger,0.6871,0.318,0.0,0.682,Positivo
22769,3,0,1,2,2,twice divorced teabagger florida attorney general says marriage is reserved for stable enduring family units,0.296,0.136,0.0,0.864,Positivo
12350,3,0,3,0,1,jealous bitches smh,-0.8481,0.0,1.0,0.0,Negativo
3626,3,2,1,0,0,itsmander kfcyou can always gets da colored folk back in da cage wit da kfc,0.0,0.0,0.0,1.0,Neutro
1156,3,1,2,0,1,bruh im telling you if she got zebra print bed sheets she a racheldority,0.0,0.0,0.0,1.0,Neutro
2082,3,1,2,0,1,i aint trippen cause i like her anyways she got a niggah and i got a girl but anyways yea anyways,-0.1419,0.0,0.094,0.906,Negativo
16273,3,0,0,3,2,rt me too defiantly going to see that new planet of the apes,0.0,0.0,0.0,1.0,Neutro
25022,3,0,3,0,1,the gullible ones do rt reaganchanel so people go to college with intentions of being a hoe k,-0.3612,0.0,0.143,0.857,Negativo
378,3,0,3,0,1,ortizjaylene all i see is brunos bitch ass on my twitter now wtf brunos all that she sees drake voice,-0.9022,0.0,0.41,0.59,Negativo
14053,3,0,1,2,2,or she just cant afford winter clothes rt summer hoe winter muslimah,0.0,0.0,0.0,1.0,Neutro
6712,3,2,1,0,0,better nig lol but if anything ill flip u the or something im tryna get some more cash,-0.2144,0.179,0.172,0.65,Negativo
6608,3,0,3,0,1,kiefferjason am going to hurt more then your bitch ass feelings,-0.8993,0.0,0.578,0.422,Negativo
19367,3,0,3,0,1,rt make sure you take your rage out on unsuspecting targets today i chose a stapler and that bitch had it coming,-0.7269,0.086,0.277,0.637,Negativo
17146,3,0,3,0,1,rt otdsfinest red violets are blue you aint gonna know when yo bitch tops the crew,-0.128,0.156,0.18,0.664,Negativo
20363,3,0,0,3,2,rt rightwingertoo uh oh california solar plant fries thousands of birds in midflight hot air,0.0,0.0,0.0,1.0,Neutro
5101,3,0,3,0,1,they best not fuss about this basement bitch is like a skating rink,0.4404,0.344,0.195,0.462,Positivo
2118,3,0,3,0,1,just was old to me a lil proton feel me some bitches thats gon feel me some niggahs that wont kill me,-0.0418,0.14,0.146,0.713,Neutro
8585,3,2,1,0,0,cant stand bitch ass niggas,0.5457,0.574,0.233,0.194,Positivo
19818,3,0,0,3,2,rt juicygenie sheryl crow be my mom,0.0,0.0,0.0,1.0,Neutro
15194,3,2,1,0,0,rt cuzimdaddy is dis wrong if you fuck wit a lame nigga you a lame bitch,-0.9432,0.0,0.64,0.36,Negativo
9868,3,0,3,0,1,ha bitch,-0.34,0.387,0.613,0.0,Negativo
1448,3,2,1,0,0,i love the song john doe mirandawigley faggots,0.0,0.313,0.313,0.373,Neutro
5414,3,1,2,0,1,zaneisclasker photoshop putting my head on fags is not proof,0.0,0.0,0.0,1.0,Neutro
6350,3,0,3,0,1,inthekcmix pau pissed me off like boozer pissed off bulls fan soft faggots,-0.8689,0.189,0.496,0.315,Negativo
21743,3,1,2,0,1,talkin brokanese i took yo bitch and broke her knees,-0.765,0.0,0.485,0.515,Negativo
1630,3,0,3,0,1,ion care about none of these,0.4939,0.39,0.0,0.61,Positivo
3354,3,1,2,0,1,we dont love this hoes,-0.5216,0.0,0.457,0.543,Negativo
13143,6,0,6,0,1,melo shouldve got the bitch for the east,-0.5859,0.0,0.352,0.648,Negativo
12832,3,0,3,0,1,lmaoo rt imcoollikethat stfuwho are u to prefer what a woman wears on her feet bitch rt i hate bitches that wear wedges,-0.9081,0.0,0.401,0.599,Negativo
17402,3,0,3,0,1,rt rahleefranklin this bitch got a body like trey songz,-0.4588,0.179,0.321,0.5,Negativo
18737,3,0,3,0,1,rt ogelizabeth on god yall hoes better get off my twitter,0.6124,0.357,0.0,0.643,Positivo
19510,3,0,3,0,1,rt happy halloween bitches halloween cle,-0.0516,0.319,0.336,0.345,Negativo
14664,3,0,3,0,1,rt basedunicorns fat bitch act like she couldnt follow back ive always wanted a fat bitch to follow me,-0.7269,0.1,0.303,0.598,Negativo
23663,3,0,3,0,1,yo bitch choosin just let her,-0.5859,0.0,0.432,0.568,Negativo
23439,3,0,3,0,1,woke up dis morning pockets filled with xtra pros might slide thru double o tonight n bless the hoes peezy,0.4215,0.141,0.0,0.859,Positivo
21626,3,1,2,0,1,stood outside for minutes to take a phone call went back in and looked in the mirror and saw a somalian fuck the sun lil punk ass bitch,-0.8957,0.0,0.32,0.68,Negativo
16710,3,0,0,3,2,rt mlbstatoftheday since derek multihit games vs redsox are most among yankees behind,0.0,0.0,0.0,1.0,Neutro
8304,3,0,3,0,1,bitches cheat on they bitch but be soooooo hurt when they bitch cheat back,-0.9668,0.0,0.721,0.279,Negativo
1534,3,0,3,0,1,bitches be like messy bun,-0.5994,0.229,0.587,0.183,Negativo
1588,3,0,3,0,1,when you gonna take me out rt some hoes not gonna let you come over until you spend money on,0.0,0.0,0.0,1.0,Neutro
3436,3,0,0,3,2,haseenabakhtali madraq altyd zo geweest hoe vaak men ook zegtdit nooit meerlozewoordenpuntjebijpaaltje vertonen z dierngedrag,0.0,0.0,0.0,1.0,Neutro
1099,3,0,3,0,1,lol bitch funny i was over you from the min i tossed your ass to the,-0.3818,0.248,0.317,0.435,Negativo
14771,3,0,3,0,1,rt bloggerboxing no matter where you go theres always an asshole wearing a yankees capsoundsgoodbro,-0.2732,0.072,0.144,0.784,Negativo
10603,3,0,1,2,2,i get a pound bag of dawg for the mutts,0.0,0.0,0.0,1.0,Neutro
6941,3,0,3,0,1,lol shes always scheming dude jaime needs to keep his hoe on a leashor i mean his sister lol,0.6808,0.272,0.0,0.728,Positivo
12192,3,0,2,1,1,it be sounding like the bitch that the cops talk to on their radio is the same sounding bitch every single time it aint never a dude voice,-0.7269,0.073,0.223,0.704,Negativo
8021,3,0,0,3,2,apple need to add some colored emoji,0.0,0.0,0.0,1.0,Neutro
10949,3,2,1,0,0,i like how niggas try an come at me and im like do it then bitch and they dont do shit pussies,0.1838,0.263,0.206,0.531,Positivo
18197,3,0,3,0,1,rt toddkincannon cry liberal bitches cry like you did when daddy left mt slate republicans are abt to take control of state,-0.8225,0.082,0.33,0.588,Negativo
4114,3,0,0,3,2,i dont suck tho youre just mad because youre trash and i carried you you always had points,-0.2008,0.123,0.163,0.714,Negativo
5300,3,0,0,3,2,willstreakk according to you my place is in kitchen excuse me while i take out the trash,0.0772,0.08,0.0,0.92,Positivo
10167,3,0,1,2,2,houston has so many trash drivers,0.0,0.0,0.0,1.0,Neutro
9325,3,0,3,0,1,feeeeeling tuna feelliiiing cunt,-0.4939,0.0,0.516,0.484,Negativo
15672,3,0,3,0,1,rt oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao,-0.8074,0.13,0.405,0.465,Negativo
13934,3,0,3,0,1,omg dot im sure thats not all you give away for free bitch,0.2023,0.289,0.196,0.515,Positivo
19895,3,0,0,3,2,rt kostaskarelis cincy fans talk trash about the city of cle and then root for the cavs like they belong stillcle cleallday gobrowns,0.3612,0.102,0.0,0.898,Positivo
2618,6,2,4,0,1,barneyfranken jennykutner salon salon is is chuck full of butthurt liberal retards,0.0,0.0,0.0,1.0,Neutro
17979,3,0,0,3,2,rt teamgladney did the yankees make the playoffs and properly honor jeter rt orioles win,0.7906,0.35,0.0,0.65,Positivo
14313,3,0,3,0,1,right sotyannaxo the same bitches saying positive vibes are the same bitches making fun of someones weight,-0.2263,0.249,0.282,0.469,Negativo
23303,3,0,0,3,2,who wouldve known that jesusll come back to the ghetto on that level and that thorough like a black heroine,0.7351,0.267,0.0,0.733,Positivo
24492,3,0,2,1,1,i might need to get some hoes,0.0,0.0,0.0,1.0,Neutro
18534,3,0,3,0,1,rt yg i switched up you fukin with my old bitch im fukin with yo new bitch,-0.8225,0.0,0.352,0.648,Negativo
20709,6,0,6,0,1,rt unanswerdverses what bitch tried to kill kendrick lamars vibe,-0.8591,0.0,0.515,0.485,Negativo
6858,3,0,0,3,2,mfsasso or jim crow laws segregation lynching laws anti womans suffrage laws amazing how everyone doesnt want to bring that up,0.3134,0.15,0.139,0.711,Positivo
21610,3,0,3,0,1,steve calvin annis cunt,-0.4939,0.0,0.516,0.484,Negativo
9790,6,0,6,0,1,got another niggas bitch in my bed right now,-0.7351,0.0,0.47,0.53,Negativo
18003,3,0,3,0,1,rt thaddiemac light skin bitches cheat on their man dark skin bitches squirt bike chain oil latinas will cut your dick off amp white,-0.9451,0.0,0.46,0.54,Negativo
10606,3,0,3,0,1,i get more nudes than all you bitches,-0.5994,0.0,0.394,0.606,Negativo
19041,3,0,3,0,1,rt basedamerican when you stuck in the middle of the jungle but see a bad bitch chillin by the mango tree,-0.9091,0.0,0.402,0.598,Negativo
9686,3,0,3,0,1,gimme another beer bitch,-0.5859,0.0,0.559,0.441,Negativo
30,3,0,3,0,1,i txt my old bitch my new bitch pussy wetter,-0.8225,0.0,0.521,0.479,Negativo
15707,3,0,3,0,1,rt ghettoviine dumb bitch,-0.7964,0.0,0.78,0.22,Negativo
3469,3,2,1,0,0,hollowdadonlom those god damn chinks,-0.1531,0.269,0.346,0.385,Negativo
4335,3,0,3,0,1,mhm bitch dont play with your life,-0.7037,0.0,0.539,0.461,Negativo
2219,3,3,0,0,0,aaaaaaaaand it begins rt rileydakafka fucking niggers thats all kentucky is and ever will be,0.0,0.0,0.0,1.0,Neutro
556,3,0,3,0,1,selling my soul for material wishes fast cars and bitches tupac smile remix,-0.2023,0.228,0.217,0.556,Negativo
24399,3,0,3,0,1,having one of those days where a pimp wants to unfollow every bitch in a mile radius on ig that wont let me beat,-0.5859,0.0,0.153,0.847,Negativo
3307,3,0,3,0,1,gbleighton remember can be a bitch stop to drink if you get stalled wib advice,-0.7783,0.0,0.415,0.585,Negativo
17583,3,1,2,0,1,rt sammylightning we find turtle we find the hoes,0.0,0.0,0.0,1.0,Neutro
8374,3,0,3,0,1,bout to get a breasts reduction these bitches be in the,-0.5994,0.0,0.302,0.698,Negativo
1715,3,2,1,0,0,my phone charging backwards retarded,-0.5719,0.0,0.481,0.519,Negativo
13870,3,0,3,0,1,oh hell yeah lol rt vonshayeb you know that nicca injury prone,-0.5267,0.245,0.363,0.392,Negativo
2259,3,0,1,2,2,oz arizonas trash,0.0,0.0,0.0,1.0,Neutro
13546,3,0,3,0,1,never bring these hoes to my house cause these bitches talk,-0.5994,0.0,0.281,0.719,Negativo
17891,3,0,3,0,1,rt swearingsport pirlos one of them cunts whod just be better at everything hed beat u at table tennis shag your wife better amp win,0.6908,0.287,0.116,0.597,Positivo
13859,3,0,3,0,1,off a lot of dope bitch i be high af,-0.5859,0.0,0.352,0.648,Negativo
20449,3,3,0,0,0,rt fuck the islamic state we will kill those,-0.8481,0.0,0.539,0.461,Negativo
22992,6,1,5,0,1,we dont love these hoes,-0.5216,0.0,0.457,0.543,Negativo
104,3,0,2,1,1,comedyposts harlem shake is just an excuse to go full retard for seconds,-0.5859,0.079,0.311,0.61,Negativo
13157,3,0,3,0,1,mfs dont care about tha kid except a few of my niggas amp my bitch,-0.8329,0.0,0.445,0.555,Negativo
23286,3,0,3,0,1,who fukn wit for real for real dat nicca be riding,0.0,0.0,0.0,1.0,Neutro
7653,3,0,0,3,2,a light tender yellow butter cake with a classic boiled icing traditionally made from burnt sugar,0.0,0.0,0.0,1.0,Neutro
18755,3,1,2,0,1,rt thatgirlkhaila yo hoe will get slayed,0.0,0.0,0.0,1.0,Neutro
13397,3,0,3,0,1,my mom just bought a bunch of new sandles amp then chipped her toe nails now its like world war in this bitch,-0.7351,0.086,0.264,0.651,Negativo
6977,3,2,1,0,0,ovoshubham no the fuck am not bitch how bout u get out there bitch ass nigga stupid ass,-0.8737,0.191,0.499,0.31,Negativo
13636,3,2,1,0,0,niggas actin like hoes most of em bitches,-0.6204,0.178,0.467,0.356,Negativo
6894,3,3,0,0,0,mlvassallo oh really fags are gross you aids infected sick fuckers,-0.9295,0.0,0.663,0.337,Negativo
15980,3,0,3,0,1,rt imfinatweetthat lil bitch you aint knowyou can never score from the sideline hoe,-0.5859,0.0,0.226,0.774,Negativo
18777,3,0,3,0,1,rt brionnanicole never realize the precious time you bitch niggas is wasting,-0.8979,0.0,0.598,0.402,Negativo
7427,3,0,0,3,2,saw that theres a slope to the wire that enough for a zipline businessopportunity,0.0,0.0,0.0,1.0,Neutro
4271,6,0,6,0,1,moeeaseyamind bitches crazy,-0.743,0.0,0.863,0.137,Negativo
17345,3,0,0,3,2,rt probirdrights dear mr science if human so better how come they cant be bird oh im sorry was that too logic for you,0.722,0.221,0.045,0.733,Positivo
22022,3,0,2,1,1,the ghetto thuged out version of tree of life coming soon,0.0,0.0,0.0,1.0,Neutro
16430,3,0,3,0,1,rt kissmybeautyy id rather argue amp make up then fight amp break up thirsty bitches love to see happy homes,0.0,0.248,0.28,0.472,Neutro
12394,3,0,0,3,2,johnny manziel just flipped somebody the bird,0.0,0.0,0.0,1.0,Neutro
25282,3,0,3,0,1,you lil dumb ass bitch i aint fuckin wit chu i got a million trillion things id rather fuckin do than to be fuckin witchu,-0.891,0.0,0.358,0.642,Negativo
674,3,0,3,0,1,alexfromtarget gets a million retweets but chrisfromwalmart cant even get a bitch to text him back,0.6259,0.24,0.0,0.76,Positivo
24811,3,3,0,0,0,oh well hes a fag anyways,-0.25,0.256,0.378,0.366,Negativo
4964,3,0,3,0,1,bitch smd,-0.5859,0.0,0.792,0.208,Negativo
7066,3,0,0,3,2,prtini yes and the yankees and stalking weird people so many things,0.25,0.188,0.118,0.694,Positivo
20743,3,0,3,0,1,rt whackko yall boyz was fried fuck dat pussy nigga in the blue doe,-0.5423,0.0,0.212,0.788,Negativo
14477,3,1,2,0,1,rt alexsimonson everyone pray for my brother nothin wrong with him he just a bitch lmaoo,-0.6808,0.108,0.325,0.566,Negativo
21317,3,0,0,3,2,sitting alone watching white chicks no pants fuzzy blankets tea turn up,-0.4939,0.0,0.296,0.704,Negativo
15703,3,0,3,0,1,rt getrkod have a seat drunk bitch rko,-0.7351,0.0,0.554,0.446,Negativo
14787,3,0,3,0,1,rt bongripbo thompsonera muhammad ali roy gracie out this hoe,0.0,0.0,0.0,1.0,Neutro
2253,4,0,0,4,2,rt paradoxicalmike rt idavey on average but i can be an when need be sinsofmyfather on a scale of how ghetto are u,0.0,0.0,0.0,1.0,Neutro
572,3,0,3,0,1,these hoes aint loyal,-0.3724,0.0,0.46,0.54,Negativo
13671,3,0,3,0,1,niggas really be dickin over these hoes ona gram thats the reason they got the big head now,-0.34,0.0,0.124,0.876,Negativo
9661,3,0,0,3,2,get some ice cream bars a whole lot make sure chocolate gotta have chocolate man some popcorn red popcorn graham crackers,0.3182,0.108,0.0,0.892,Positivo
8334,3,0,3,0,1,black twitter needs to get off paul george dick about him impregnating a stripper wiz did tyga did kanye turned a hoe into a housewife,-0.5106,0.0,0.136,0.864,Negativo
24030,3,0,3,0,1,ahaha pussy is king,0.0,0.0,0.0,1.0,Neutro
4587,6,0,6,0,1,quavostuntin my bitch got the dope in her panties sssshhhhh you to dramatic,-0.5859,0.0,0.241,0.759,Negativo
16459,3,2,1,0,0,rt kxrxsxb we all know that one person that could say anything and you just look at them thinking youre retarded stfu stupidbitches,-0.5719,0.0,0.144,0.856,Negativo
1911,3,0,3,0,1,ready for another tat doeeee me right hoe,0.3612,0.263,0.0,0.737,Positivo
3046,3,0,3,0,1,darthmaxwell dude i was pissed but then looking at it i fucking died at least im the most yoked,-0.8376,0.0,0.346,0.654,Negativo
2311,3,0,3,0,1,are ugly thot bitch shoes,-0.7964,0.0,0.703,0.297,Negativo
2408,3,0,3,0,1,amperez they are little bitches when they are proven wrong momsdemand gunsense,-0.7722,0.0,0.401,0.599,Negativo
6582,3,1,2,0,1,kiefferjason nigga stop being a bitch and come to the high school you already said yes,-0.5106,0.13,0.29,0.58,Negativo
10411,3,1,2,0,1,i cant tell if i want to fuck you or if i want to slit your throat,-0.6052,0.0,0.351,0.649,Negativo
21633,3,0,3,0,1,stop lettin them messy hoes mess with your business,-0.7351,0.0,0.545,0.455,Negativo
10836,3,0,0,3,2,i hope the yankees get soriano shoulda never gave him away for alex rodriguez,0.4404,0.195,0.0,0.805,Positivo
13374,3,1,2,0,1,my house is so piece full thank god these little jungle bunnies are outta my face,0.5945,0.258,0.0,0.742,Positivo
25038,3,0,0,3,2,them jants be clutch for bedtime tho,0.0,0.0,0.0,1.0,Neutro
331,3,0,3,0,1,fiirting hes doing it right no bitches smh,-0.8126,0.0,0.627,0.373,Negativo
11008,6,0,6,0,1,i love this bitch hes dear to my heart,0.4588,0.436,0.244,0.321,Positivo
11198,3,0,3,0,1,i swear newnan utilities be gettin a nicca bout to start reading my own damn meter,-0.4404,0.0,0.245,0.755,Negativo
7957,3,0,3,0,1,and if u aint a ho get up out my trap houuuse,-0.3182,0.0,0.204,0.796,Negativo
3178,3,0,3,0,1,eatmytattoos that was real nicca shit tho lol,-0.2023,0.226,0.29,0.484,Negativo
4771,3,0,3,0,1,sammylightning tims a pussy,0.0,0.0,0.0,1.0,Neutro
19428,3,0,0,3,2,rt firemunky rip tom foleyrip greg sikorskeyrip charlie anayarip wells crowtherrip andy fredericks,0.25,0.143,0.0,0.857,Positivo
14918,3,0,3,0,1,rt calvii theyre afraid of being a bitch in person,-0.5859,0.0,0.322,0.678,Negativo
9760,3,2,0,1,0,good morning coons,0.4404,0.592,0.0,0.408,Positivo
12656,3,2,1,0,0,lemme find out that bitch nigga talking shit,-0.8126,0.0,0.552,0.448,Negativo
698,3,0,3,0,1,cowboys are bitches cowboysnation another great win ilove this team,0.6124,0.42,0.207,0.372,Positivo
7678,6,1,5,0,1,a real gangster ass nigga know the play the real gangster ass niggas gets the flyest of the bitches ask that gangster ass nigga little j,-0.9371,0.065,0.452,0.484,Negativo
10291,3,0,0,3,2,i am currently using a yellow marker that is literally called spanish orange for this drawing of wikiparaz absolute perfection,0.5719,0.179,0.0,0.821,Positivo
7908,3,0,0,3,2,always thought golden oreos were the same as original oreos but oh my god i just climaxed,0.5106,0.235,0.0,0.765,Positivo
7551,3,0,3,0,1,xloyaltome bitch im up for sale every weekend,-0.5859,0.0,0.352,0.648,Negativo
18170,3,0,3,0,1,rt thotslovenike girlfriends hate them friendly bitches,-0.6597,0.216,0.514,0.27,Negativo
16844,3,1,2,0,1,rt this sam guy is a fucking pussy,0.0,0.0,0.0,1.0,Neutro
7727,3,0,3,0,1,ahhh fuck it lets go rows for the hoes,-0.5423,0.0,0.304,0.696,Negativo
10378,3,0,3,0,1,i can see ya hoes amp all of em nothin,0.0,0.0,0.0,1.0,Neutro
8825,3,2,1,0,0,diversity chcgo blck pstr flooded w dth threats ovr endorsement of gop candidate sellout uncle tom ass,-0.6124,0.106,0.292,0.602,Negativo
7246,3,0,3,0,1,these hoes gay thats why,0.0,0.0,0.0,1.0,Neutro
2621,3,0,0,3,2,basketballpics whoever made this twitter doesnt like the lakers they r making a comeback but this accnt still continues to trash talk em,-0.1419,0.0,0.072,0.928,Negativo
2968,3,0,3,0,1,god wrote em now think again coon,0.2732,0.259,0.0,0.741,Positivo
12386,3,1,2,0,1,joe budden always flexin on average twitter niggas wit his pool parties n bitches the nigga cant compete wit otha rap niggas,-0.7184,0.095,0.306,0.599,Negativo
13614,3,1,2,0,1,nigga got lean pong i know niggas be outta there in that hoe,-0.34,0.0,0.179,0.821,Negativo
1561,3,1,2,0,1,dr gero made android to destroy da world das sum bitch nigga shit i would program a girl android to gimme sum neck,-0.8979,0.0,0.377,0.623,Negativo
16254,3,0,3,0,1,rt jusguapo these hoes lying and olivia will get to the bottom of it scandai,-0.5267,0.0,0.195,0.805,Negativo
16212,3,1,2,0,1,rt joecooltvc you cant be a hoe saying that another girls a hoe your both hoes it cancels each other out,-0.2263,0.0,0.095,0.905,Negativo
8109,3,0,3,0,1,baby i can make that pussy raaain often,0.0,0.0,0.0,1.0,Neutro
12061,3,0,3,0,1,im thinkin about using this beat and yeah i made it too bitch lol,0.0516,0.266,0.202,0.532,Positivo
8372,3,1,2,0,1,bout to bust this bitch wide open such a waste of money,-0.8074,0.0,0.448,0.552,Negativo
22822,3,0,3,0,1,u still fuck with your old bitch disrespectful like shit,-0.8555,0.136,0.592,0.272,Negativo
2345,3,0,3,0,1,bitch caught a body about a week ago everybody catching bullet holes,-0.5859,0.0,0.297,0.703,Negativo
24668,3,0,3,0,1,lmaoooo rt lol ok pal rt acehudsonjr what bitch gone tell me no tuh,-0.25,0.238,0.286,0.476,Negativo
21425,3,0,3,0,1,so now aint nobody got a type you all like bad bitches huhwell why yo baby momma never mind,-0.7096,0.1,0.297,0.602,Negativo
21265,3,0,3,0,1,shoutouts to my main bitches amp my side bitchess,-0.5994,0.0,0.328,0.672,Negativo
24887,3,0,3,0,1,ray allen like man thats some goddamn motherfucking cunt ass bullshit cus it is,-0.9423,0.09,0.624,0.287,Negativo
5096,3,0,3,0,1,theonlyreed you a hoe ass savage this shit brings up memories so cook on my g,-0.8779,0.0,0.479,0.521,Negativo
